,FERAID,NGS Run Number,BIOSYS site ID,Season,Dataset,SPT_Name,Conductivity,N_NH4,N_NO3,P_PO4,Alkalinity,pH,TotalRead,NonPlankRead,NoBlast Hit,% No Blast Hit of total count,NGS_TDI,LM_TDI4,LM_TDI5,Northing,Easting,Lon,Lat
443,3104,Diatom4,162120,Aut,2016,OPPOSITE ROCK COTTAGE DRIVEWAY,203.2110274,0.049592568,2.453684294,0.128586446,42.78125,7.609696981,33786,33782,3325,9.842519685,50.56045487,57.63513514,56.10561056,111594,255822,50.88579359,-4.05107903
444,2589,Diatom1,162919,Spr,2016,"150M U/S RD BR, HOLLOWTREE RD",345.9358466,0.167920223,3.546125096,0.100525256,120.8571429,7.716428484,43816,43810,25945,59.2216389,69.45961006,62.63578275,61.81388013,132480,256977,51.07377436,-4.042894304
445,2751,Diatom4,162919,Aut,2016,"150M U/S RD BR, HOLLOWTREE RD",345.9358466,0.167920223,3.546125096,0.100525256,120.8571429,7.716428484,47940,47935,31636,65.99770523,63.46685412,60,59.81848185,132480,256977,51.07377436,-4.042894304
446,2915,Diatom2,163464,Spr,2016,WATH BRIDGE,100.0899107,0.037273697,0.36717334,0.005878417,32.5,7.80249989,24049,24013,11920,49.63977845,27.90432741,26.98308271,23.97619048,467690,414460,54.10489617,-1.780347602
447,2842,Diatom4,163464,Aut,2016,WATH BRIDGE,100.0899107,0.037273697,0.36717334,0.005878417,32.5,7.80249989,35688,35588,12103,34.0086546,51.31158472,47.55639098,42.5,467690,414460,54.10489617,-1.780347602
448,2640,Diatom2,164039,Spr,2016,CHAPEL FIELD FOOTBRIDGE,479.5298075,0.062329149,0.927561807,0.064594168,85.54545455,7.519393906,49402,48975,15803,32.26748341,53.09703073,54.36026936,53.32247557,107151,568390,50.83938875,0.39021139
449,2838,Diatom4,164039,Aut,2016,CHAPEL FIELD FOOTBRIDGE,479.5298075,0.062329149,0.927561807,0.064594168,85.54545455,7.519393906,41838,41721,8652,20.73775796,49.16300231,56.46582734,53.1127451,107151,568390,50.83938875,0.39021139
450,2483,Diatom2 ,167690,Spr,2016,U/S SWAY STW AT BRIDGE FARM,193.6002687,0.029999999,0.307676154,0.01479938,29.58333333,7.98666664,41415,41346,5743,13.8900982,48.5489125,52.97089041,51.23366013,96646,428867,50.76868695,-1.592020409
451,2694,Diatom3,167690,Aut,2016,U/S SWAY STW AT BRIDGE FARM,193.6002687,0.029999999,0.307676154,0.01479938,29.58333333,7.98666664,34077,34075,6842,20.07923698,48.34640638,57.15957447,44.02459016,96646,428867,50.76868695,-1.592020409
452,2493,Diatom2 ,167692,Spr,2016,D/S SWAY STW ABOVE TRIB,193.6002687,0.029999999,0.307676154,0.01479938,29.58333333,7.98666664,30811,30808,5019,16.29122306,40.71629581,54.88051471,49.24121406,96536,428917,50.76769531,-1.591320021
453,2686,Diatom3,167692,Aut,2016,D/S SWAY STW ABOVE TRIB,193.6002687,0.029999999,0.307676154,0.01479938,29.58333333,7.98666664,35747,35479,18264,51.4783393,47.56755308,55.41330645,46.15448505,96536,428917,50.76769531,-1.591320021
454,2587,Diatom1,170883,Spr,2016,WHEELOCK AT HASSALL ROAD BRIDGE,671.3733651,0.092414341,5.87560349,0.13025461,186.5757576,7.836363633,18238,18221,6609,36.27133527,67.43831448,69.28571429,68.79452055,359540,376250,53.13248529,-2.356426498
455,2609,Diatom3,170883,Aut,2016,WHEELOCK AT HASSALL ROAD BRIDGE,671.3733651,0.092414341,5.87560349,0.13025461,186.5757576,7.836363633,46829,46733,25169,53.85701753,81.52628655,87.52595156,85.90759076,359540,376250,53.13248529,-2.356426498
456,2599,Diatom3,176125,Spr,2016,DIGDEN BOTTOM  (15**),96.67160474,0.020618952,0.192886267,0.014580996,11.8125,7.646000051,67263,67261,33221,49.39117765,16.07136776,21.15310078,18.55084746,109619,417879,50.88578615,-1.747203988
457,2788,Diatom4,176125,Aut,2016,DIGDEN BOTTOM  (15**),96.67160474,0.020618952,0.192886267,0.014580996,11.8125,7.646000051,47747,47747,17260,36.14886799,12.25566363,22.86231884,10.34453782,109619,417879,50.88578615,-1.747203988
458,3133,Diatom1,176750,Spr,2016,GUTTER HEATH FB,222.9917209,0.118033706,0.841325745,0.066648422,58.35714286,7.689285721,28942,28863,10652,36.90538059,43.66317737,59.12790698,51.77740864,110272,430125,50.89115165,-1.573066477
459,2692,Diatom3,176750,Aut,2016,GUTTER HEATH FB,222.9917209,0.118033706,0.841325745,0.066648422,58.35714286,7.689285721,49322,49319,39575,80.24290841,32.04115802,60.73671498,41.63621262,110272,430125,50.89115165,-1.573066477
460,2617,Diatom2,176827,Spr,2016,MILL LANE (U/S POYNINGS STW),543.0855155,0.03056751,2.879767983,0.090814548,195.7857143,8.050000089,33517,33512,17731,52.90940559,55.01349104,54.74080268,54.68032787,112340,526040,50.89679447,-0.209117301
461,2831,Diatom4,176827,Aut,2016,MILL LANE (U/S POYNINGS STW),543.0855155,0.03056751,2.879767983,0.090814548,195.7857143,8.050000089,45255,45164,19143,42.3855283,71.77225942,64.57337884,63.97689769,112340,526040,50.89679447,-0.209117301
462,2623,Diatom2,176828,Spr,2016,CLAPPERS LANE,543.0855155,0.03056751,2.879767983,0.090814548,195.7857143,8.050000089,25510,25502,12153,47.65508588,57.4174413,65.70132013,64.74422442,112595,525086,50.89929366,-0.222588651
463,2735,Diatom3,176828,Aut,2016,CLAPPERS LANE,543.0855155,0.03056751,2.879767983,0.090814548,195.7857143,8.050000089,32048,32048,17066,53.25137294,46.66686244,55.04934211,53.33881579,112595,525086,50.89929366,-0.222588651
464,2504,Diatom1,178226,Spr,2016,"IRWELL D/S DUMERS LANE, REDVALES",296.3560443,0.059611305,2.146124677,0.12901099,61.8125,7.904999942,19203,19142,4840,25.28471424,68.76366441,71.44150418,70.92818428,408393,380308,53.5717671,-2.298833903
465,2454,Diatom3,178226,Aut,2016,"IRWELL D/S DUMERS LANE, REDVALES",296.3560443,0.059611305,2.146124677,0.12901099,61.8125,7.904999942,38857,38857,25157,64.74251744,19.11810999,70.71561338,71.15833333,408393,380308,53.5717671,-2.298833903
472,2982,Diatom1,178268,Spr,2016,75M D/S REDLYNCH STW,376.1313213,0.045620826,2.671426829,0.33303683,93.15151515,7.850555579,39952,39950,11930,29.86232791,42.36659665,54.35402685,49.28225806,119971,421968,50.97873329,-1.688455246
473,2574,Diatom3,178268,Aut,2016,75M D/S REDLYNCH STW,376.1313213,0.045620826,2.671426829,0.33303683,93.15151515,7.850555579,38679,38679,10295,26.61651025,27.99393382,52.54518072,28.10260586,119971,421968,50.97873329,-1.688455246
474,2998,Diatom1,178269,Spr,2016,U/S REDLYNCH STW (D/S FOOTBRIDGE),376.1313213,0.045620826,2.671426829,0.33303683,93.15151515,7.850555579,22347,22341,10083,45.13226803,28.96417969,28.70550162,28.26433121,120110,421793,50.97998981,-1.690939664
475,2570,Diatom3,178269,Aut,2016,U/S REDLYNCH STW (D/S FOOTBRIDGE),376.1313213,0.045620826,2.671426829,0.33303683,93.15151515,7.850555579,30945,30945,16250,52.51252222,34.33763463,53.83333333,33.48039216,120110,421793,50.97998981,-1.690939664
476,2939,Diatom2,183107,Spr,2016,UPSTREAM OTTER SANCTUARY,212.0461843,0.038793094,1.514372827,0.023218246,43.54545455,7.435909098,28992,28986,10311,35.57234527,44.21831699,45.75757576,43.8483965,89450,228913,50.67949504,-4.422981809
477,3221,Diatom5,183107,Aut,2016,UPSTREAM OTTER SANCTUARY,212.0461843,0.038793094,1.514372827,0.023218246,43.54545455,7.435909098,19683,19674,3950,20.07725933,44.37762259,53.43155894,41.52912621,89450,228913,50.67949504,-4.422981809
478,2923,Diatom2,183108,Spr,2016,DOWNSTREAM AMBROSIA CREAMERY,159.8853477,0.030495063,1.352714688,0.030622188,35.02857143,7.631111172,45834,45781,17035,37.20975951,44.5586306,38.78091873,39.20127796,84935,239497,50.64194191,-4.271343365
479,2608,Diatom3,183108,Aut,2016,DOWNSTREAM AMBROSIA CREAMERY,159.8853477,0.030495063,1.352714688,0.030622188,35.02857143,7.631111172,67790,67751,32921,48.59116471,55.64027661,51.25,49.62765957,84935,239497,50.64194191,-4.271343365
480,2658,Diatom2,183126,Spr,2016,ROSECARE,275.7980705,0.036041562,1.55440927,0.042835595,47.13513514,7.77702704,35452,35448,10036,28.31189348,30.57685362,33.04572271,31.20473538,95711,216252,50.73187857,-4.605116284
481,3216,Diatom5,183126,Aut,2016,ROSECARE,275.7980705,0.036041562,1.55440927,0.042835595,47.13513514,7.77702704,23711,23711,9300,39.22230189,20.57621977,52.09134615,14.99240122,95711,216252,50.73187857,-4.605116284
